页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,关注数,粉丝数,性别,发布于,ip属地_城市,ip属地_省份,ip属地_国家
28,4.9656E+15,环球时报评论,2023-11-8 0:36,#环球时报评论# 【民心相通，中古合作潜力无限】 11月2日至9日，古巴总理曼努埃尔·马雷罗对中国进行访问并出席第六届中国国际进口博览会。此系马雷罗就任古巴总理一职后首次访华，也是在中共二十大以来继古巴国家主席迪亚斯—卡内尔之后第二位到访的古巴领导人，彰显了两国牢不可破的情谊。 马雷罗此次访华停留时间之长、行程安排之多以及使命任务之重都体现出这位古巴总理对中国的高度重视与期待。本次中国之行马雷罗访问了上海、浙江和北京等地，诚意满满，收获颇丰。 作为西半球唯一一个社会主义国家和左翼运动堡垒，近年来古巴在国际舞台和多边组织中的存在感和影响力都在不断扩大。 9月，“77国集团和中国”峰会在哈瓦那开幕，古巴担当轮值主席国。峰会通过了《哈瓦那宣言》，特别强调在共商共建共享的基础上推动构建人类命运共同体，这极大地鼓舞了“全球南方”的合作。今年是古巴第五次当选联合国人权理事会成员国。 当今世界正在经历百年未有之大变局，发展中国家力量不断壮大，南南合作为维护发展中国家群体性崛起势头、推动世界经济稳定增长发挥着日益重要的作用，而古巴则是我们可以团结的一支重要力量。一方面，中古是携手同行的好朋友、志同道合的好同志。中国和古巴具有天然的亲近感，古巴是我国在国际事务中的天然伙伴。另一方面，古巴所在的加勒比地区地理位置特殊，身处美国“后院”和前线，时刻牵扯美国的敏感神经。美国对古巴发动“颜色革命”未遂，便对古巴行使极限施压之能事，奉行“熟果政策”，寄希望于靠封锁来压垮古巴。特朗普上任后无限期中断美古关系正常化进程，拜登政府执政以来对古巴政策未曾有过根本性改变。随着国际形势演变，美国加大对外霸凌，古巴与中国可以在团结广大发展中国家的道路上找到更多的契合点。 目前古巴正处于“经济模式更新”的关键时期，尽管已经逐渐走出负增长和停滞状态，但其外部经济环境依然复杂严峻，政治形势和社会思潮也面临较大考验，古巴需要包括来自中国的帮助。与个别国家奉行单边主义、霸权主义，大搞单边制裁、“脱钩断链”不同，中国从不筑高墙、从不施加政治条件、从不干涉他国内部事务，也从不做全球产业链和供应链的破坏者，而是致力于成为世界和平的维护者以及全球发展的促进者，始终致力于向国际社会提供中国方案，分享中国智慧。这一点在中古关系上也得到了充足的体现。未来对古巴的工作更要保持从战略高度出发，援助与合作双轨并行，“输血”和“造血”齐头并进，帮助古巴人民克服困难、打造美好未来。 马雷罗在推介会上表示预计中国和古巴之间将在明年开通直飞航班，如果成真，将进一步推动中古之间人员和经贸往来。▲（章婕妤，中国国际问题研究院拉丁美洲和加勒比研究所学者）,0,0,0,601,85.6万,m,,北京,北京,中国
29,4.96548E+15,上海教育,2023-11-7 16:39,【上海海事大学：为国际海事专业，提供人才支撑】上海海事大学紧紧抓住教育在“一带一路”建设大局中“促进民心相通，提供人才支撑”的定位，积极践行“搭建国际顶级海事技术合作平台，服务国家重大战略和上海国际航运中心建设”宗旨，积极发挥学校“航运、物流、港口”的专业特色优势，依托国际海事教师联合会和亚洲海事技术合作中心2个国际组织平台，密切开展与“一带一路”共建国家相关合作机构的沟通联系，架起了提供人才支撑和推进民心相通的友好友谊桥梁。学校承办“一带一路”有关的海事专业高级研修项目，大力推进全球海事领域的交流与合作，持续开展高层次、专业化的国际海事专业技术培训，帮助各国培养高层次海事人才，即使在疫情期间也不间断。2017年至今，共举办“一带一路”国际海事能力培训项目48个，培训国际学员逾2000人次，涉及30多个国家。#相约第六届进博会# #第六届中国国际进口博览会# #进博的热度上海的温度#  @上海海事大学,0,0,0,574,41.4万,m,,,上海,中国
29,4.96481E+15,新时代中国外交思想库,2023-11-5 20:30,【相互尊重，求同存异——记“文化交流与文明互鉴”研讨会】11月3日，古老的永定土楼上宾客云集，来自中国、印度、俄罗斯、丹麦等国的学者就“文化交流与文明互鉴”的话题发表了看法。《亚太日报》总编辑刘莉莉主持了交流会。如何更好实现文化交流和民心相通，“突出共情”是多位专家表达的观点。印度尼赫鲁大学国际关系学院教授辛格说，想要了解中国，就要了解文化，实际上在全世界不同的城市，都可以看到相似的文化元素。丹麦奥尔堡大学发展与国际关系研究中心主任李形对此表示赞同，“文化把我们拉近”。他指出，很多人误解中国是因为不了解中国文化，中国历史并没有“强国必霸”的理念和传统。中国国际问题研究院特约研究员吴晓丹用“和平”“和睦”“和谐”来概括中国文化的内涵。她指出，这一点也被土楼文化体现得淋漓尽致。中国网资深记者李小华指出，与外国友人的交往，是增进国与国之间互信的良好途径。“中国有句古语叫作不闻往教，”社科院世界经济与政治研究所助理研究员彭博说，“文化交流与文明互鉴的根本就是相互尊重，求同存异。”,4,0,9,82,345.7万,m,,,北京,中国
29,4.96445E+15,大风视频,2023-11-4 20:07,#2023丝路文化社区艺术节文化交融，民心相通。让丝路文化下沉到社区，让社区居民与丝路文化亲密接触，4日下午长安区韦曲街道多个社区带来丝路节目展演。在丝绸之路的起点展示多彩丝路文化，“丝路文化跨境名品博览会”推广大使、著名秦腔演员李小锋在活动中表演了秦腔经典《周仁回府》选段和秦腔戏歌《秦韵唐诗故乡情》《人面桃花》。“丝路文化跨境名品博览会”地点：1、长安区长百步行街（西安市长安区太阳新街与西长安街交叉口北140米）地铁2号线到航天城b口出。或乘公交到太阳新城站北行300米。      2、长安区鼓乐广场（西安市长安区韦曲街道滨河大道广天苑对面潏河公园）记者：赵彬 田睿 编辑：赵彬 大风视频的微博视频,0,0,0,111,20.4万,m,,西安,陕西,中国
29,4.96439E+15,深圳卫视深视新闻,2023-11-4 16:26,【杨润雄：深港共同推动读书氛围 促进民心相通】11月4日，香港文化体育及旅游局局长杨润雄参加深圳读书月活动。杨润雄表示，深港共同推动读书氛围，促进民心相通。#第二十四届深圳读书月# 深圳卫视深视新闻的微博视频 ,0,0,0,163,83.2万,f,,深圳,广东,中国
29,4.96397E+15,中国网,2023-11-3 12:33,【苏丹驻华大使：共建“一带一路”凝聚起发展中国家的心】“‘一带一路’倡议促进了共建国家间的相互了解和民心相通，这项倡议团结并凝聚起发展中国家的心。”谈及“一带一路”倡议，苏丹驻华大使奥马尔·萨迪格给予了高度评价。他表示，“一带一路”倡议提出10年来，南方国家间的合作取得了卓越成就。萨迪格说，中国对苏丹的建设发展作出了很大贡献，尤其是在基础设施建设方面，很多中国大型企业在苏丹开展业务。比如，首都喀土穆最新修建的桥梁均由中国企业承建，苏丹境内的许多省际公路也由中国企业承建，质量非常好。 中国网的微博视频,53,1,112,487,516.8万,m,,北京,北京,中国
29,4.96357E+15,迪拜中阿卫视,2023-11-2 9:46,《共荣十年——中国阿联酋高质量共建“一带一路”成功故事》之第十二集《中文教育促进中阿两国“民心相通”》#共荣十年##一带一路国际合作高峰论坛##一带一路十周年##外国人学中文# 迪拜中阿卫视的微博视频 ,3,1,8,652,9万,m,,北京,北京,中国
29,4.96332E+15,广西网络广播电视台GXNTV,2023-11-1 17:14,元首外交·心相近 | 习主席与“一带一路”共建国年轻人通信笺暖情长在第三届“一带一路”国际合作高峰论坛民心相通专题论坛上，蓬批湾和沁与习近平主席的书信往来的故事打动了在场许多人。笺暖情长，这些真挚的互动改变了他们的生活，激励他们成长。此次从中国回来后，孩子们又有了新的心愿和计划。网页链接,0,0,0,143,192.6万,m,,,广西,中国
29,4.96329E+15,人民画报,2023-11-1 15:18,【苏丹驻华大使：共建“一带一路”凝聚起发展中国家的心】“‘一带一路’倡议促进了共建国家间的相互了解和民心相通，这项倡议团结并凝聚起发展中国家的心。”谈及“一带一路”倡议，苏丹驻华大使奥马尔·萨迪格给予了高度评价。他表示，“一带一路”倡议提出10年来，南方国家间的合作取得了卓越成就。 人民画报的微博视频,0,0,2,279,9.5万,m,,北京,北京,中国
29,4.96322E+15,中国经济时报,2023-11-1 10:37,【“一带一路”这十年•解说⑤丨智库交流助力高质量共建“一带一路”】智库作为公共外交的重要行为主体，在促进“一带一路”沿线政策沟通、民心相通方面的作用日趋凸显，是推动“一带一路”高质量发展的重要力量。而沿线国家共建“一带一路”的需求、努力与实践又推动了各类智库的交流与合作。网页链接,0,0,0,186,81.6万,m,,北京,北京,中国
30,4.96319E+15,西文中国网,2023-11-1 8:56,"乌拉圭外交部副部长尼古拉斯•阿尔贝托尼在接受中国网专访时表示，乌拉圭参与共建“一带一路”以来，同中国不断加深合作，在信息技术、软件开发、双边贸易、基础设施互联互通以及促进民心相通等方面取得了一系列积极成果。Nicolás Albertoni, viceministro de Relaciones Exteriores de Uruguay, enfatizó en una entrevista exclusiva con China.org.cn que en el marco de la construcción conjunta de la Iniciativa de La Franja y la Ruta, Uruguay y China han ido profundizando la cooperación en tecnologías de información y software, comercio bilateral, proyectos de infraestructura, entre otras áreas. Además, mencionó que dicho mecanismo también ha promovido la cercanía entre los pueblos. 西文中国网的微博视频",0,0,3,496,50.5万,f,,北京,北京,中国
